Series ID,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,FXRIRE,FXRTB,FXRVD,FXRUAED,FXRPNGK,FXRSARD,FXRSARY,FXRSK,FXRPHP
2008-09-22,0.8315,65.6,0.5734,88.65,0.4539,0.9161,1.2126,0.871,6.4676,1.1811,2.8466,26.67,946.95,7737,5.6746,0.5369,,,,,,,,,,,,,,,,,,,,
2008-09-23,0.8429,66.1,0.5695,88.77,0.4538,0.907,1.2207,0.8712,6.5464,1.1886,2.8671,26.91,970.14,7860,5.7498,0.5372,,,,,,,,,,,,,,,,,,,,
2008-09-24,0.8366,65.9,0.571,88.75,0.4518,0.9111,1.2285,0.866,6.4969,1.1849,2.8633,26.73,966.15,7814,5.7092,0.5292,,,,,,,,,,,,,,,,,,,,
2008-09-25,0.8372,65.9,0.569,88.62,0.4506,0.9078,1.2208,0.8669,6.5055,1.1892,2.8703,26.8,970.9,7857,5.714,0.532,,,,,,,,,,,,,,,,,,,,
2008-09-26,0.8311,65.5,0.5678,87.82,0.4518,0.9023,1.2129,0.8597,6.4645,1.1838,2.8536,26.62,967.03,7798,5.6772,0.5278,,,,,,,,,,,,,,,,,,,,
2008-09-29,0.828,65.6,0.5723,88.04,0.4533,0.9082,1.2105,0.8602,6.4355,1.1845,2.8512,26.62,984.24,7825,5.6677,0.5271,,,,,,,,,,,,,,,,,,,,
2008-09-30,0.7996,63.4,0.5565,83.41,0.4435,0.8753,1.1925,0.8398,6.2095,1.1438,2.7626,25.8,964.2,7540,5.4733,0.5137,,,,,,,,,,,,,,,,,,,,
2008-10-01,0.7962,63.5,0.5647,84.41,0.4469,0.8921,1.1871,0.8456,6.1854,1.1439,2.7409,25.53,949.39,7508,5.4501,0.5113,,,,,,,,,,,,,,,,,,,,
2008-10-02,0.7908,63.2,0.5664,83.7,0.4472,0.8919,1.1764,0.8411,6.1436,1.138,2.7255,25.4,966.75,7457,5.4131,0.5114,,,,,,,,,,,,,,,,,,,,
2008-10-03,0.7804,62.5,0.5617,82.25,0.4401,0.8812,1.1742,0.8395,6.0636,1.1295,2.7135,25.11,955.01,7359,5.3419,0.5085,,,,,,,,,,,,,,,,,,,,
2008-10-07,0.7223,58.4,0.5324,74.38,0.4116,0.827,1.1375,0.792,5.61,1.0554,2.5179,23.39,964.6,6930,4.9402,0.4734,,,,,,,,,,,,,,,,,,,,
2008-10-08,0.7051,57.0,0.5175,71.05,0.4017,0.8016,1.1329,0.7785,5.478,1.0349,2.4668,22.88,973.57,6771,4.8073,0.462,,,,,,,,,,,,,,,,,,,,
2008-10-09,0.6916,56.0,0.506,69.69,0.4006,0.7799,1.133,0.7778,5.3714,1.0159,2.423,22.44,963.05,6636,4.7202,0.4513,,,,,,,,,,,,,,,,,,,,
2008-10-10,0.6551,53.2,0.4841,64.84,0.3888,0.7386,1.1075,0.7631,5.086,0.9722,2.3017,21.26,896.5,6392,4.476,0.4274,,,,,,,,,,,,,,,,,,,,
2008-10-13,0.6602,53.4,0.4883,66.03,0.3879,0.7499,1.1118,0.7761,5.1236,0.9735,2.3176,21.4,827.89,6519,4.5077,0.4326,,,,,,,,,,,,,,,,,,,,
2008-10-14,0.7083,56.9,0.5184,72.47,0.404,0.8025,1.1375,0.806,5.499,1.0341,2.4727,22.93,856.16,6899,4.8338,0.4641,,,,,,,,,,,,,,,,,,,,
2008-10-15,0.6983,56.4,0.5142,70.91,0.4003,0.7945,1.1299,0.8112,5.4201,1.026,2.4512,22.62,877.24,6831,4.7718,0.4555,,,,,,,,,,,,,,,,,,,,
2008-10-16,0.6681,54.3,0.4996,67.0,0.3873,0.7648,1.0967,0.794,5.1816,0.9905,2.3547,21.75,885.73,6571,4.5657,0.4359,,,,,,,,,,,,,,,,,,,,
2008-10-17,0.6899,56.0,0.5116,70.09,0.3981,0.7829,1.1198,0.8133,5.3515,1.0199,2.4284,22.47,910.91,6767,4.7111,0.453,,,,,,,,,,,,,,,,,,,,
2008-10-20,0.7004,56.9,0.5189,71.51,0.4028,0.7936,1.1381,0.8276,5.4345,1.0348,2.4672,22.83,911.57,6874,4.7834,0.4608,,,,,,,,,,,,,,,,,,,,
2008-10-21,0.6949,56.6,0.5214,70.59,0.4044,0.7991,1.1268,0.8283,5.3901,1.0257,2.4516,22.69,925.64,6813,4.7486,0.457,,,,,,,,,,,,,,,,,,,,
2008-10-22,0.6662,54.9,0.5201,66.39,0.409,0.7741,1.114,0.8201,5.1664,0.9986,2.36,21.93,908.66,6585,4.5538,0.4414,,,,,,,,,,,,,,,,,,,,
2008-10-23,0.6663,54.9,0.5205,64.86,0.409,0.7756,1.1189,0.8383,5.1656,1.0018,2.3797,22.25,943.88,6636,4.5545,0.4462,,,,,,,,,,,,,,,,,,,,
2008-10-24,0.6514,53.7,0.5083,62.5,0.4054,0.7592,1.1116,0.8182,5.0507,0.9815,2.3301,21.76,937.43,6513,4.4567,0.4364,,,,,,,,,,,,,,,,,,,,
2008-10-27,0.6194,51.3,0.4919,58.09,0.3935,0.718,1.1156,0.7904,4.8017,0.9337,2.2181,20.74,893.17,6628,4.2401,0.4163,,,,,,,,,,,,,,,,,,,,
2008-10-28,0.6122,51.0,0.4911,57.4,0.3923,0.7098,1.119,0.7925,4.7452,0.9264,2.1981,20.51,903.45,6979,4.1893,0.4142,,,,,,,,,,,,,,,,,,,,
2008-10-29,0.6376,52.8,0.503,61.69,0.3983,0.7366,1.1172,0.8166,4.9434,0.957,2.2794,21.23,903.16,7014,4.3536,0.4302,,,,,,,,,,,,,,,,,,,,
2008-10-30,0.6849,55.7,0.5186,67.35,0.4136,0.7711,1.1523,0.8191,5.3096,1.003,2.4269,22.53,858.86,7294,4.6837,0.4596,,,,,,,,,,,,,,,,,,,,
2008-10-31,0.668,54.7,0.5223,65.26,0.4102,0.7626,1.1429,0.8106,5.1784,0.9895,2.3798,21.91,847.56,7265,4.5625,0.4443,,,,,,,,,,,,,,,,,,,,
2008-11-03,0.6815,55.9,0.5308,67.6,0.4198,0.7846,1.1498,0.8154,5.2822,1.0037,2.399,22.37,869.19,7394,4.6591,0.4579,,,,,,,,,,,,,,,,,,,,
2008-11-04,0.6644,54.8,0.528,65.62,0.4246,0.7825,1.1299,0.7886,5.1494,0.9878,2.3516,21.84,859.17,7408,4.5415,0.4458,,,,,,,,,,,,,,,,,,,,
2008-11-05,0.6882,56.3,0.5356,68.47,0.4345,0.8064,1.1413,0.7973,5.3339,1.0149,2.4311,22.55,871.98,7501,4.7021,0.4637,,,,,,,,,,,,,,,,,,,,
2008-11-06,0.673,55.2,0.5229,65.74,0.4248,0.7834,1.134,0.7901,5.216,0.9992,2.3817,22.11,894.22,7353,4.5919,0.4506,,,,,,,,,,,,,,,,,,,,
2008-11-07,0.6724,55.3,0.5271,65.63,0.4284,0.7907,1.1379,0.8028,5.2112,1.0036,2.3894,22.05,879.84,7504,4.5884,0.4508,,,,,,,,,,,,,,,,,,,,
2008-11-10,0.6869,56.4,0.5329,67.96,0.4332,0.8059,1.1483,0.8081,5.3235,1.0198,2.4299,22.52,912.68,7556,4.6874,0.4622,,,,,,,,,,,,,,,,,,,,
2008-11-11,0.673,55.4,0.5283,66.01,0.4292,0.7948,1.1461,0.8036,5.2159,1.0079,2.4097,22.1,889.1,7546,4.5946,0.4519,,,,,,,,,,,,,,,,,,,,
2008-11-12,0.6597,54.7,0.5248,64.45,0.4274,0.7817,1.1449,0.7943,5.1142,0.9925,2.3683,21.76,886.14,7620,4.5041,0.4449,,,,,,,,,,,,,,,,,,,,
2008-11-13,0.6393,53.3,0.5132,61.1,0.4291,0.7599,1.1422,0.7907,4.9548,0.968,2.3012,21.21,891.31,7576,4.3643,0.4337,,,,,,,,,,,,,,,,,,,,
2008-11-14,0.6568,54.6,0.5159,63.76,0.4432,0.7813,1.1641,0.8004,5.0905,0.9949,2.3609,21.72,914.79,7701,4.4846,0.4462,,,,,,,,,,,,,,,,,,,,
2008-11-17,0.6472,54.1,0.515,63.0,0.4391,0.7755,1.1708,0.8003,5.0161,0.9846,2.3283,21.44,910.61,7669,4.4197,0.4383,,,,,,,,,,,,,,,,,,,,
2008-11-18,0.6462,54.0,0.5122,62.47,0.4314,0.7741,1.1734,0.7941,5.0085,0.9869,2.3279,21.49,922.84,7706,4.409,0.4379,,,,,,,,,,,,,,,,,,,,
2008-11-19,0.6441,53.9,0.5104,62.19,0.4309,0.7761,1.1715,0.7943,4.9918,0.9848,2.3249,21.43,934.98,7697,4.3986,0.4363,,,,,,,,,,,,,,,,,,,,
2008-11-20,0.6351,53.3,0.5085,60.46,0.4253,0.7697,1.1772,0.7976,4.9222,0.9716,2.3032,21.22,943.47,7748,4.337,0.4303,,,,,,,,,,,,,,,,,,,,
2008-11-21,0.6186,52.1,0.4954,58.53,0.4181,0.76,1.1698,0.7947,4.7943,0.9477,2.2421,20.7,933.81,7671,4.2278,0.4203,,,,,,,,,,,,,,,,,,,,
2008-11-24,0.631,53.0,0.4991,60.2,0.4228,0.7695,1.1821,0.8001,4.8909,0.9655,2.2886,21.1,942.08,7824,4.3094,0.4273,,,,,,,,,,,,,,,,,,,,
2008-11-25,0.6429,53.8,0.5003,61.91,0.4251,0.7719,1.1842,0.7978,4.985,0.975,2.3276,21.44,963.35,7876,4.3875,0.4343,,,,,,,,,,,,,,,,,,,,
2008-11-26,0.6458,53.7,0.4976,61.49,0.4204,0.7695,1.177,0.795,5.0085,0.975,2.3378,21.44,961.05,8008,4.4042,0.4343,,,,,,,,,,,,,,,,,,,,
2008-11-27,0.6503,54.1,0.5033,61.82,0.423,0.7793,1.1802,0.7991,5.0422,0.9831,2.3541,21.6,966.18,7966,4.4396,0.4352,,,,,,,,,,,,,,,,,,,,
2008-11-28,0.6572,54.6,0.5091,62.58,0.4269,0.7893,1.1889,0.812,5.0937,0.9903,2.3774,21.9,960.04,8001,4.487,0.4399,,,,,,,,,,,,,,,,,,,,
2008-12-01,0.6481,54.2,0.5111,61.79,0.4226,0.786,1.1951,0.8054,5.0234,0.9866,2.3513,21.6,940.0,8004,4.4427,0.4338,,,,,,,,,,,,,,,,,,,,
2008-12-02,0.6408,53.7,0.5066,59.93,0.4293,0.7711,1.2077,0.7968,4.967,0.9793,2.3322,21.47,930.28,7882,4.4119,0.432,,,,,,,,,,,,,,,,,,,,
2008-12-03,0.6454,54.0,0.5081,60.2,0.4339,0.7802,1.2189,0.8077,5.0031,0.9864,2.3493,21.62,944.38,7825,4.4423,0.4356,,,,,,,,,,,,,,,,,,,,
2008-12-04,0.6442,53.9,0.5084,59.97,0.4374,0.7794,1.2134,0.8099,4.9938,0.9833,2.3425,21.62,950.39,7730,4.4327,0.435,,,,,,,,,,,,,,,,,,,,
2008-12-05,0.6441,53.8,0.5053,59.48,0.4395,0.7735,1.2084,0.8226,4.9922,0.9813,2.3429,21.56,956.2,7665,4.4248,0.4353,,,,,,,,,,,,,,,,,,,,
2008-12-08,0.6506,54.2,0.5099,60.36,0.4417,0.7931,1.2204,0.8267,5.0427,0.9907,2.3666,21.83,943.04,7579,4.477,0.4384,,,,,,,,,,,,,,,,,,,,
2008-12-09,0.6572,54.5,0.5105,60.96,0.4427,0.7959,1.2152,0.8228,5.0938,0.9929,2.3853,22.01,950.11,7377,4.5174,0.4407,,,,,,,,,,,,,,,,,,,,
2008-12-10,0.6615,54.6,0.5105,61.25,0.4471,0.7961,1.2109,0.8305,5.1271,0.9933,2.3933,22.15,925.93,7177,4.5403,0.4439,,,,,,,,,,,,,,,,,,,,
2008-12-11,0.6566,54.0,0.5032,60.71,0.4417,0.786,1.2026,0.8232,5.0888,0.9796,2.3536,21.88,881.35,7239,4.5005,0.4394,,,,,,,,,,,,,,,,,,,,
2008-12-12,0.6583,53.7,0.4924,58.85,0.4373,0.776,1.2035,0.8155,5.1019,0.9804,2.3459,21.91,902.2,7283,4.5051,0.4367,,,,,,,,,,,,,,,,,,,,
2008-12-15,0.6697,54.5,0.4964,60.89,0.4448,0.7835,1.2104,0.8281,5.1902,0.989,2.3838,22.23,904.76,7434,4.5843,0.4415,,,,,,,,,,,,,,,,,,,,
2008-12-16,0.6697,54.3,0.4878,60.61,0.4371,0.774,1.1976,0.8242,5.1903,0.9851,2.3791,22.18,909.05,7467,4.5851,0.4399,,,,,,,,,,,,,,,,,,,,
2008-12-17,0.6994,55.9,0.4946,61.88,0.4463,0.7787,1.2007,0.8368,5.4204,1.0182,2.4671,22.89,925.03,7693,4.7821,0.4559,,,,,,,,,,,,,,,,,,,,
2008-12-18,0.7044,55.8,0.488,61.79,0.4533,0.7544,1.1883,0.8389,5.4592,1.0116,2.4541,22.86,914.42,7731,4.8127,0.4523,,,,,,,,,,,,,,,,,,,,
2008-12-19,0.6856,54.7,0.4806,61.22,0.4532,0.7387,1.1849,0.8268,5.3135,0.9936,2.3759,22.31,882.74,7542,4.6866,0.4341,,,,,,,,,,,,,,,,,,,,
2008-12-22,0.6817,54.7,0.4878,61.36,0.4562,0.7517,1.1815,0.8276,5.2838,0.9891,2.374,22.23,889.79,7533,4.6618,0.4412,,,,,,,,,,,,,,,,,,,,
2008-12-23,0.6835,55.1,0.4889,61.7,0.4608,0.7469,1.1904,0.8338,5.2972,0.9912,2.381,22.58,918.45,7587,4.6806,0.4428,,,,,,,,,,,,,,,,,,,,
2008-12-24,0.6774,54.7,0.4853,61.27,0.4584,0.7365,1.1934,0.8246,5.2499,0.981,2.3557,22.39,892.91,7553,4.6415,0.439,,,,,,,,,,,,,,,,,,,,
2008-12-29,0.6871,55.3,0.4855,62.2,0.4689,0.728,1.1888,0.8329,5.3252,0.9916,2.3911,22.68,884.81,7627,4.7035,0.4451,,,,,,,,,,,,,,,,,,,,
2008-12-30,0.6914,55.5,0.4904,62.39,0.4764,0.7282,1.1874,0.8406,5.3583,0.9985,2.4081,22.72,870.47,7640,4.7315,0.4442,,,,,,,,,,,,,,,,,,,,
2008-12-31,0.6928,55.6,0.4919,62.57,0.4796,0.7328,1.1955,0.8441,5.3693,0.9967,2.4023,22.72,872.62,7586,4.7315,0.4476,,,,,,,,,,,,,,,,,,,,
2009-01-02,0.6968,56.3,0.5025,63.49,0.4761,0.7491,1.2049,0.8514,5.4008,1.0133,2.4207,22.87,919.43,7595,4.7543,0.4524,,,,,,,,,,,,,,,,,,,,
2009-01-05,0.7111,57.5,0.5122,65.46,0.4914,0.768,1.2063,0.8626,5.512,1.0409,2.4764,23.47,932.61,7787,4.8525,0.4616,,,,,,,,,,,,,,,,,,,,
2009-01-06,0.7124,57.9,0.5255,66.31,0.487,0.7917,1.2174,0.8509,5.5242,1.049,2.4973,23.54,934.53,7872,4.8715,0.4688,,,,,,,,,,,,,,,,,,,,
2009-01-07,0.7223,58.6,0.5344,67.74,0.4851,0.8054,1.2089,0.8552,5.6004,1.0636,2.5262,23.79,936.28,7873,4.9358,0.4796,,,,,,,,,,,,,,,,,,,,
2009-01-08,0.7056,57.2,0.5175,65.29,0.4681,0.7772,1.2029,0.8439,5.4714,1.0456,2.4918,23.34,936.86,7719,4.8194,0.4634,,,,,,,,,,,,,,,,,,,,
2009-01-09,0.707,57.2,0.5181,64.53,0.4655,0.7751,1.1932,0.8376,5.4858,1.0452,2.5045,23.41,936.0,7805,4.8316,0.4635,,,,,,,,,,,,,,,,,,,,
2009-01-12,0.6909,56.1,0.516,62.26,0.4579,0.7724,1.1802,0.8242,5.3595,1.0281,2.4679,22.97,940.07,7686,4.7192,0.4501,,,,,,,,,,,,,,,,,,,,
2009-01-13,0.6776,55.2,0.5083,60.51,0.4586,0.7571,1.2057,0.8259,5.2549,1.0096,2.4251,22.52,920.35,7562,4.6334,0.4453,,,,,,,,,,,,,,,,,,,,
2009-01-14,0.6737,54.9,0.5081,60.29,0.463,0.7513,1.215,0.8199,5.2261,1.0008,2.4054,22.39,904.64,7522,4.6005,0.4446,,,,,,,,,,,,,,,,,,,,
2009-01-15,0.6581,53.9,0.4993,58.53,0.4505,0.7339,1.2301,0.8201,5.1057,0.9855,2.3642,21.93,901.04,7354,4.4994,0.4353,,,,,,,,,,,,,,,,,,,,
2009-01-16,0.6731,55.1,0.5092,60.85,0.4556,0.7545,1.2321,0.8384,5.2222,1.002,2.408,22.44,926.59,7488,4.6019,0.4455,,,,,,,,,,,,,,,,,,,,
2009-01-19,0.681,55.7,0.5103,61.92,0.4583,0.7605,1.2319,0.8441,5.2841,1.0123,2.4312,22.8,927.35,7602,4.6554,0.4497,,,,,,,,,,,,,,,,,,,,
2009-01-20,0.6601,54.4,0.508,59.48,0.4652,0.7506,1.2417,0.8312,5.1208,0.9925,2.3813,22.22,908.33,7393,4.5139,0.4359,,,,,,,,,,,,,,,,,,,,
2009-01-21,0.6536,53.9,0.504,58.75,0.4685,0.7466,1.2402,0.8265,5.0712,0.9839,2.3611,21.95,895.69,7346,4.47,0.4316,,,,,,,,,,,,,,,,,,,,
2009-01-22,0.659,54.2,0.5054,58.71,0.4721,0.7623,1.2422,0.8294,5.1134,0.9856,2.3806,22.1,904.51,7394,4.5054,0.4421,,,,,,,,,,,,,,,,,,,,
2009-01-23,0.6518,53.8,0.5036,57.77,0.4739,0.7549,1.2354,0.8192,5.0574,0.981,2.3611,21.91,907.89,7362,4.4564,0.4356,,,,,,,,,,,,,,,,,,,,
2009-01-27,0.6633,54.5,0.502,59.27,0.4723,0.7542,1.2551,0.8125,5.1459,0.9936,2.4048,22.29,922.58,7499,4.5368,0.4439,,,,,,,,,,,,,,,,,,,,
2009-01-28,0.6664,54.7,0.5026,59.48,0.4674,0.7585,1.2571,0.8181,5.17,1.0009,2.404,22.39,920.43,7569,4.558,0.4425,,,,,,,,,,,,,,,,,,,,
2009-01-29,0.6602,54.3,0.503,59.22,0.4662,0.7612,1.2738,0.8048,5.1214,0.9938,2.3754,22.24,903.05,7480,4.5156,0.4369,,,,,,,,,,,,,,,,,,,,
2009-01-30,0.6438,53.2,0.4995,57.53,0.453,0.7435,1.2626,0.7908,4.9933,0.9708,2.3238,21.69,889.28,7310,4.4034,0.4279,,,,,,,,,,,,,,,,,,,,
2009-02-02,0.632,52.4,0.4967,56.64,0.4395,0.7361,1.2562,0.7791,4.9015,0.9577,2.2844,21.36,880.38,7442,4.3271,0.4236,,,,,,,,,,,,,,,,,,,,
2009-02-03,0.6384,52.9,0.4958,57.23,0.4486,0.7409,1.2627,0.7923,4.9495,0.9644,2.3126,21.48,885.4,7453,4.3661,0.4282,,,,,,,,,,,,,,,,,,,,
2009-02-04,0.6477,53.4,0.498,58.03,0.4499,0.7428,1.2675,0.7976,5.0224,0.9768,2.3401,21.81,891.69,7585,4.4254,0.4337,,,,,,,,,,,,,,,,,,,,
2009-02-05,0.6437,53.2,0.5014,57.53,0.4456,0.7474,1.2622,0.7934,4.9912,0.9711,2.3299,21.66,889.75,7644,4.3989,0.4303,,,,,,,,,,,,,,,,,,,,
2009-02-06,0.6521,54.0,0.51,59.26,0.4466,0.7647,1.2731,0.8057,5.0565,0.9823,2.3525,21.94,898.5,7678,4.4547,0.4361,,,,,,,,,,,,,,,,,,,,
2009-02-09,0.6695,55.2,0.5169,61.25,0.4535,0.7764,1.267,0.8181,5.191,1.0018,2.4095,22.52,922.7,7850,4.5742,0.449,,,,,,,,,,,,,,,,,,,,
2009-02-10,0.6686,55.3,0.5214,61.1,0.4508,0.7861,1.2577,0.818,5.1834,1.0036,2.4023,22.65,927.48,7889,4.5665,0.4462,,,,,,,,,,,,,,,,,,,,
2009-02-11,0.6551,54.2,0.5082,59.21,0.4516,0.7593,1.249,0.8145,5.0784,0.9885,2.3656,22.28,909.44,7763,4.4771,0.437,,,,,,,,,,,,,,,,,,,,
2009-02-12,0.658,54.4,0.5096,59.24,0.4579,0.7628,1.2493,0.8167,5.1004,0.9924,2.3751,22.39,917.05,7781,4.496,0.4397,,,,,,,,,,,,,,,,,,,,
2009-02-13,0.6574,54.5,0.5086,59.82,0.4573,0.7611,1.2563,0.8158,5.097,0.9923,2.3772,22.35,922.46,7782,4.4924,0.4411,,,,,,,,,,,,,,,,,,,,
2009-02-16,0.6516,54.2,0.5105,59.73,0.4582,0.76,1.2562,0.8107,5.0519,0.9863,2.3562,22.22,923.84,7692,4.4527,0.437,,,,,,,,,,,,,,,,,,,,
2009-02-17,0.6428,53.8,0.5083,59.43,0.452,0.7545,1.2562,0.8031,4.9845,0.9792,2.335,22.11,928.78,7617,4.3935,0.4311,,,,,,,,,,,,,,,,,,,,
2009-02-18,0.6392,53.7,0.5075,58.97,0.4488,0.7465,1.2553,0.8073,4.9573,0.9768,2.3369,22.14,934.99,7638,4.367,0.4324,,,,,,,,,,,,,,,,,,,,
2009-02-19,0.6431,54.1,0.511,60.11,0.4507,0.7547,1.2561,0.8079,4.9869,0.9829,2.3525,22.3,948.12,7701,4.3969,0.4358,,,,,,,,,,,,,,,,,,,,
2009-02-20,0.6394,54.0,0.5077,60.18,0.4497,0.7542,1.2692,0.8049,4.9578,0.9822,2.3479,22.25,968.05,7665,4.3711,0.4326,,,,,,,,,,,,,,,,,,,,
2009-02-23,0.6492,54.4,0.5031,60.36,0.447,0.7467,1.2662,0.8079,5.0332,0.9891,2.3774,22.5,968.44,7758,4.436,0.4401,,,,,,,,,,,,,,,,,,,,
2009-02-24,0.6456,54.4,0.5073,61.31,0.4433,0.7538,1.2627,0.8065,5.0056,0.9885,2.3697,22.4,974.95,7725,4.4146,0.4349,,,,,,,,,,,,,,,,,,,,
2009-02-25,0.6513,55.0,0.5076,63.29,0.448,0.7571,1.2659,0.8115,5.0497,0.996,2.3906,22.62,986.26,7773,4.4516,0.4402,,,,,,,,,,,,,,,,,,,,
2009-02-26,0.6502,55.2,0.5105,63.63,0.4564,0.7605,1.2714,0.8157,5.0417,0.9975,2.3885,22.63,987.52,7795,4.4474,0.4405,,,,,,,,,,,,,,,,,,,,
2009-02-27,0.6454,54.8,0.5069,62.99,0.4513,0.752,1.2747,0.8093,5.0047,0.9946,2.3815,22.54,982.14,7738,4.413,0.4382,,,,,,,,,,,,,,,,,,,,
2009-03-02,0.6326,54.2,0.5033,61.7,0.4449,0.7427,1.2832,0.8069,4.9073,0.9833,2.3571,22.25,1003.4,7598,4.3276,0.4311,,,,,,,,,,,,,,,,,,,,
2009-03-03,0.639,54.7,0.5064,62.33,0.4536,0.7496,1.2878,0.8221,4.9574,0.9908,2.3723,22.4,995.95,7678,4.3683,0.4359,,,,,,,,,,,,,,,,,,,,
2009-03-04,0.6326,54.3,0.5066,62.29,0.4513,0.7474,1.278,0.8201,4.9078,0.9831,2.3525,22.15,983.06,7620,4.3286,0.4324,,,,,,,,,,,,,,,,,,,,
2009-03-05,0.6433,55.1,0.5099,63.81,0.4545,0.7543,1.2812,0.8217,4.9916,0.9985,2.3928,22.44,994.64,7736,4.3963,0.4412,,,,,,,,,,,,,,,,,,,,
2009-03-06,0.6428,55.0,0.511,63.15,0.4532,0.7479,1.2797,0.8261,4.9854,0.996,2.3915,22.42,995.54,7746,4.391,0.4403,,,,,,,,,,,,,,,,,,,,
2009-03-09,0.6397,54.7,0.5055,62.82,0.4537,0.7413,1.274,0.8235,4.9614,0.989,2.3781,22.27,996.62,7683,4.3743,0.4353,,,,,,,,,,,,,,,,,,,,
2009-03-10,0.6384,54.6,0.5045,63.14,0.463,0.7381,1.2845,0.8256,4.9514,0.9849,2.3621,22.1,967.97,7663,4.3667,0.4376,,,,,,,,,,,,,,,,,,,,
2009-03-11,0.6418,54.8,0.5073,63.18,0.4691,0.7478,1.2851,0.8252,4.9783,0.9885,2.3724,22.08,952.94,7630,4.3912,0.438,,,,,,,,,,,,,,,,,,,,
2009-03-12,0.6482,54.9,0.5048,62.36,0.4675,0.7469,1.2635,0.8349,5.027,0.9913,2.3915,22.34,963.45,7769,4.4334,0.4418,,,,,,,,,,,,,,,,,,,,
2009-03-13,0.6532,55.4,0.506,63.85,0.4696,0.778,1.2574,0.8348,5.0646,1.0052,2.4139,22.52,971.8,7834,4.4665,0.4436,,,,,,,,,,,,,,,,,,,,
2009-03-16,0.6564,55.6,0.5088,64.47,0.4679,0.7808,1.2522,0.8369,5.0889,1.0107,2.427,22.66,956.11,7870,4.4887,0.4452,,,,,,,,,,,,,,,,,,,,
2009-03-17,0.6609,55.7,0.5078,64.99,0.468,0.7824,1.2442,0.8389,5.1236,1.0142,2.4262,22.66,931.04,7913,4.5168,0.4462,,,,,,,,,,,,,,,,,,,,
2009-03-18,0.6613,55.8,0.5074,65.11,0.4712,0.7805,1.2503,0.8392,5.1266,1.0108,2.4256,22.59,937.89,7919,4.5202,0.4476,,,,,,,,,,,,,,,,,,,,
2009-03-19,0.6754,56.2,0.5018,64.84,0.475,0.7727,1.2473,0.842,5.2356,1.0241,2.4686,22.79,936.04,8037,4.6123,0.4569,,,,,,,,,,,,,,,,,,,,
2009-03-20,0.6884,56.9,0.504,65.12,0.4759,0.7725,1.2357,0.854,5.3359,1.0393,2.5089,23.25,963.55,8151,4.6983,0.4543,,,,,,,,,,,,,,,,,,,,
2009-03-23,0.6966,57.6,0.5099,66.97,0.4804,0.7823,1.2323,0.8602,5.3988,1.0521,2.5395,23.54,971.55,8081,4.7602,0.461,,,,,,,,,,,,,,,,,,,,
2009-03-24,0.7045,58.3,0.5166,68.94,0.4802,0.7919,1.236,0.8614,5.4599,1.0609,2.5542,23.78,976.01,8063,4.8117,0.4657,,,,,,,,,,,,,,,,,,,,
2009-03-25,0.6974,58.0,0.5174,68.21,0.4752,0.7881,1.2454,0.8575,5.4049,1.0559,2.5326,23.66,967.99,8064,4.7643,0.4629,,,,,,,,,,,,,,,,,,,,
2009-03-26,0.6983,57.8,0.5148,68.27,0.4789,0.7843,1.2153,0.8596,5.4119,1.0542,2.5341,23.63,940.96,8051,4.7709,0.4638,,,,,,,,,,,,,,,,,,,,
2009-03-27,0.6996,57.9,0.5154,68.79,0.4829,0.7862,1.2156,0.8582,5.422,1.0542,2.5287,23.61,936.41,8041,4.7793,0.4637,,,,,,,,,,,,,,,,,,,,
2009-03-30,0.6833,57.0,0.5164,66.4,0.4803,0.7834,1.2141,0.8526,5.2957,1.0397,2.4879,23.16,945.11,7943,4.6707,0.4569,,,,,,,,,,,,,,,,,,,,
2009-03-31,0.6873,57.4,0.519,67.48,0.4804,0.7877,1.2094,0.8649,5.3268,1.0441,2.509,23.34,955.35,7983,4.6974,0.4612,,,,,,,,,,,,,,,,,,,,
2009-04-01,0.6883,57.6,0.5212,67.85,0.4817,0.7869,1.2368,0.8734,5.3349,1.0481,2.5116,23.26,952.44,7995,4.7034,0.4604,,,,,,,,,,,,,,,,,,,,
2009-04-02,0.7033,58.5,0.53,69.49,0.4857,0.8053,1.2382,0.8836,5.4509,1.0659,2.5498,23.61,942.6,8109,4.806,0.4716,,,,,,,,,,,,,,,,,,,,
2009-04-03,0.7141,59.1,0.5318,71.13,0.486,0.8113,1.2234,0.8865,5.5343,1.0746,2.5618,23.82,955.0,8169,4.879,0.4772,,,,,,,,,,,,,,,,,,,,
2009-04-06,0.7176,59.2,0.5294,72.32,0.4807,0.8088,1.2097,0.8801,5.5614,1.0773,2.55,23.76,941.67,8151,4.9047,0.4784,,,,,,,,,,,,,,,,,,,,
2009-04-07,0.7126,59.1,0.5331,71.62,0.4855,0.8102,1.225,0.8858,5.5231,1.075,2.5522,23.86,941.17,8106,4.8701,0.4741,,,,,,,,,,,,,,,,,,,,
